type_var,YEAR,typeTotal
herring,2011,233.65497
herring,2012,442.8861
herring,2013,523.75886
herring,2014,516.37875
herring,2015,524.64463
herring,2016,589.73452
herring,2017,519.79153
herring,2018,605.130327
mackerel,1950,57.055
mackerel,1951,72.77
mackerel,1952,66.54
mackerel,1953,64.898
mackerel,1954,66.582
mackerel,1955,78.723
mackerel,1956,64.36
mackerel,1957,96.444
mackerel,1958,86.999
mackerel,1959,93.013
mackerel,1960,90.994
mackerel,1961,104.384
mackerel,1962,83.095
mackerel,1963,74.845
mackerel,1964,116.291
mackerel,1965,210.959
mackerel,1966,531.768
mackerel,1967,930.883
mackerel,1968,821.762
mackerel,1969,739.183
mackerel,1970,322.451
mackerel,1971,243.674
mackerel,1972,188.599
mackerel,1973,326.519
mackerel,1974,304.523
mackerel,1975,269.975
mackerel,1976,311.815
mackerel,1977,265.044
mackerel,1978,157.667
mackerel,1979,160.87
mackerel,1980,91.799
mackerel,1981,78.088
mackerel,1982,47.46
mackerel,1983,45.646
mackerel,1984,44.889
mackerel,1985,58.977
mackerel,1986,87.584
mackerel,1987,133.278
mackerel,1988,97.19
mackerel,1989,175.359
mackerel,1990,159.46
mackerel,1991,216.29
mackerel,1992,221.899
mackerel,1993,230.789
mackerel,1994,231.732
mackerel,1995,205.394
mackerel,1996,150.972
mackerel,1997,158.032
mackerel,1998,172.437
mackerel,1999,195.264
mackerel,2000,257.18
mackerel,2001,291.915
mackerel,2002,329.135
mackerel,2003,282.223
mackerel,2004,280.844
mackerel,2005,186.034
mackerel,2006,202.8144
mackerel,2007,249.6017
mackerel,2008,216.35171
mackerel,2009,237.67312
mackerel,2010,251.574
mackerel,2011,310.65783
mackerel,2012,220.71074
mackerel,2013,268.97322
mackerel,2014,392.06911
mackerel,2015,305.41159
mackerel,2016,257.679139
mackerel,2017,277.87937
mackerel,2018,345.9965208
Norway pout,1950,0
Norway pout,1951,0
Norway pout,1952,0
Norway pout,1953,0
Norway pout,1954,0
Norway pout,1955,0
Norway pout,1956,0
Norway pout,1957,0
Norway pout,1958,0
Norway pout,1959,18.768
Norway pout,1960,57.474
Norway pout,1961,43.161
Norway pout,1962,167.624
Norway pout,1963,179.484
Norway pout,1964,97.096
Norway pout,1965,67.746
Norway pout,1966,65.444
Norway pout,1967,193.629
Norway pout,1968,491.296
Norway pout,1969,150.914
Norway pout,1970,289.617
Norway pout,1971,384.826
Norway pout,1972,502.77
Norway pout,1973,460.278
Norway pout,1974,832.953
Norway pout,1975,661.321
Norway pout,1976,574.066
Norway pout,1977,454.716
Norway pout,1978,347.325
Norway pout,1979,390.267
Norway pout,1980,549.324
Norway pout,1981,334.14
Norway pout,1982,521.028
Norway pout,1983,536.502
Norway pout,1984,466.733
Norway pout,1985,370.462
Norway pout,1986,259.313
Norway pout,1987,264.393
Norway pout,1988,234.375
Norway pout,1989,293.057
Norway pout,1990,252.829
Norway pout,1991,272.84
Norway pout,1992,419.237
Norway pout,1993,278.831
Norway pout,1994,237.644
Norway pout,1995,357.225
Norway pout,1996,254.839
Norway pout,1997,189.624
Norway pout,1998,83.471
Norway pout,1999,99.701
Norway pout,2000,196.267
Norway pout,2001,77.36
Norway pout,2002,100.326
Norway pout,2003,30.41
Norway pout,2004,17.695
Norway pout,2005,0.339
Norway pout,2006,53.5985
Norway pout,2007,4.79501
Norway pout,2008,39.21791
Norway pout,2009,57.1692
Norway pout,2010,137.00299
Norway pout,2011,7.28197
Norway pout,2012,30.1543
Norway pout,2013,84.96908
Norway pout,2014,47.12796
Norway pout,2015,63.43368
Norway pout,2016,62.78104
Norway pout,2017,33.84831
Norway pout,2018,35.8991907
plaice,1950,72.578
plaice,1951,73.868
plaice,1952,80.011
plaice,1953,84.743
plaice,1954,72.78
plaice,1955,69.718
plaice,1956,69.982
plaice,1957,74.469
plaice,1958,78.109
plaice,1959,91.918
plaice,1960,98.014
plaice,1961,102.745
plaice,1962,107.619
plaice,1963,125.448
plaice,1964,132.607
plaice,1965,110
plaice,1966,109.217
plaice,1967,115.101
plaice,1968,125.774
plaice,1969,135.075
plaice,1970,144.376
plaice,1971,133.233
plaice,1972,142.972
plaice,1973,144.146
plaice,1974,129.616
plaice,1975,126.501
plaice,1976,134.397
plaice,1977,146.236
plaice,1978,125.828
plaice,1979,134.093
plaice,1980,121.673
plaice,1981,114.298
plaice,1982,129.479
plaice,1983,118.816
plaice,1984,133.566
plaice,1985,170.09
plaice,1986,151.265
plaice,1987,156.564
plaice,1988,162.268
plaice,1989,167.233
plaice,1990,176.708
plaice,1991,160.162
plaice,1992,141.536
plaice,1993,131.455
plaice,1994,126.646
plaice,1995,111.745
plaice,1996,95.148
plaice,1997,97.091
plaice,1998,83.626
plaice,1999,88.761
plaice,2000,96.195
plaice,2001,96.2
plaice,2002,83.896
plaice,2003,79.165
plaice,2004,74.466
plaice,2005,63.205
plaice,2006,68.92041
plaice,2007,61.73641
plaice,2008,60.01172
plaice,2009,62.57751
plaice,2010,72.77863
plaice,2011,78.25413
plaice,2012,82.82563
plaice,2013,90.09301
plaice,2014,82.40962
plaice,2015,87.97757
plaice,2016,94.42504
plaice,2017,80.87688
plaice,2018,54.5135189
saithe,1950,18.313
saithe,1951,21.976
saithe,1952,22.976
saithe,1953,22.82
saithe,1954,35.201
saithe,1955,44.555
saithe,1956,50.667
saithe,1957,55.373
saithe,1958,50.282
saithe,1959,51.232
saithe,1960,31.5
saithe,1961,33.325
saithe,1962,24.414
saithe,1963,30.178
saithe,1964,58.159
saithe,1965,73.16
saithe,1966,93.772
saithe,1967,77.396
saithe,1968,103.187
saithe,1969,110.436
saithe,1970,220.179
saithe,1971,248.096
saithe,1972,236.468
saithe,1973,219.254
saithe,1974,270.509
saithe,1975,268.2
saithe,1976,306.854
saithe,1977,190.447
saithe,1978,139.595
saithe,1979,114.527
saithe,1980,123.083
saithe,1981,125.67
saithe,1982,159.078
saithe,1983,159.323
saithe,1984,182.102
saithe,1985,193.912
saithe,1986,166.787
saithe,1987,153.83
saithe,1988,112.732
saithe,1989,92.205
saithe,1990,84.881
saithe,1991,93.551
saithe,1992,92.168
saithe,1993,99.295
saithe,1994,90.344
saithe,1995,96.889
saithe,1996,96.123
saithe,1997,86.444
saithe,1998,88.156
saithe,1999,83.622
saithe,2000,85.962
saithe,2001,88.548
saithe,2002,114.906
saithe,2003,107.468
saithe,2004,103.611
saithe,2005,111.971
saithe,2006,113.35115
saithe,2007,91.42454
saithe,2008,115.42116
saithe,2009,103.93214
saithe,2010,86.52433
saithe,2011,86.24316
saithe,2012,64.24796
saithe,2013,71.50973
saithe,2014,68.53901
saithe,2015,69.67782
saithe,2016,62.65877
saithe,2017,83.59501
saithe,2018,77.78022446
sandeel,1950,0
sandeel,1951,0
sandeel,1952,0
sandeel,1953,0
sandeel,1954,0
sandeel,1955,0
sandeel,1956,0
sandeel,1957,0
sandeel,1958,6.339
sandeel,1959,13.041
sandeel,1960,128.277
sandeel,1961,88.32
sandeel,1962,140.105
sandeel,1963,184.234
sandeel,1964,131.758
sandeel,1965,140.989
sandeel,1966,179.568
sandeel,1967,209.452
sandeel,1968,201.221
sandeel,1969,114.538
sandeel,1970,194.565
sandeel,1971,403.701
sandeel,1972,357.475
sandeel,1973,306.752
sandeel,1974,532.129
sandeel,1975,444.788
sandeel,1976,517.392
sandeel,1977,802.762
sandeel,1978,810.507
sandeel,1979,636.855
sandeel,1980,767.705
sandeel,1981,647.173
sandeel,1982,648.967
sandeel,1983,578.603
sandeel,1984,716.563
sandeel,1985,638.648
sandeel,1986,948.385
sandeel,1987,841.855
sandeel,1988,1017.086
sandeel,1989,1115.314
sandeel,1990,737.247
sandeel,1991,1012.423
sandeel,1992,1060.857
sandeel,1993,738.531
sandeel,1994,1026.783
sandeel,1995,1125.945
sandeel,1996,844.438
sandeel,1997,1229.342
sandeel,1998,1033.638
sandeel,1999,757.749
sandeel,2000,724.904
sandeel,2001,905.055
sandeel,2002,913.422
sandeel,2003,340.572
sandeel,2004,388.884
sandeel,2005,182.981
sandeel,2006,299.5812
sandeel,2007,232.4994
sandeel,2008,362.7149
sandeel,2009,363.952
sandeel,2010,421.57486
sandeel,2011,440.54266
sandeel,2012,101.92878
sandeel,2013,277.99441
sandeel,2014,263.77992
sandeel,2015,311.90457
sandeel,2016,73.55635
sandeel,2017,525.54533
sandeel,2018,261.258138
sprat,1950,24.517
sprat,1951,25.021
sprat,1952,32.429
sprat,1953,39.962
sprat,1954,67.455
sprat,1955,68.416
sprat,1956,50.309
sprat,1957,41.512
sprat,1958,33.451
sprat,1959,46.664
sprat,1960,31.242
sprat,1961,37.717
sprat,1962,43.3
sprat,1963,77.836
sprat,1964,76.495
sprat,1965,79.478
sprat,1966,110.96
sprat,1967,72.197
sprat,1968,65.835
sprat,1969,64.715
sprat,1970,52.192
sprat,1971,94.111
sprat,1972,91.149
sprat,1973,270.362
sprat,1974,376.916
sprat,1975,757.779
sprat,1976,670.208
sprat,1977,384.763
sprat,1978,476.802
sprat,1979,480.721
sprat,1980,510.822
sprat,1981,422.701
sprat,1982,381.227
sprat,1983,269.183
sprat,1984,181.199
sprat,1985,127.565
sprat,1986,115.677
sprat,1987,145.62
sprat,1988,157.097
sprat,1989,113.553
sprat,1990,94.316
sprat,1991,136.119
sprat,1992,116.705
sprat,1993,161.973
sprat,1994,254.803
sprat,1995,237.736
sprat,1996,169.321
sprat,1997,142.685
sprat,1998,205.214
sprat,1999,218.066
sprat,2000,235.102
sprat,2001,226.89
sprat,2002,198.198
sprat,2003,234.26
sprat,2004,239.753
sprat,2005,290.125
sprat,2006,158.70172
sprat,2007,121.0629
sprat,2008,89.72661
sprat,2009,153.874
sprat,2010,169.99554
sprat,2011,158.0281
sprat,2012,110.896
sprat,2013,76.8527
sprat,2014,182.06586
sprat,2015,303.85186
sprat,2016,248.65306
sprat,2017,127.05364
sprat,2018,186.2054715
whiting,1950,48.505
whiting,1951,76.154
whiting,1952,76.992
whiting,1953,65.169
whiting,1954,77.531
whiting,1955,85.189
whiting,1956,85.48
whiting,1957,99.016
whiting,1958,90.24
whiting,1959,111.677
whiting,1960,66.292
whiting,1961,117.67
whiting,1962,86.425
whiting,1963,117.301
whiting,1964,112.947
whiting,1965,125.201
whiting,1966,177.879
whiting,1967,119.631
whiting,1968,172.916
whiting,1969,231.283
whiting,1970,193.816
whiting,1971,126.417
whiting,1972,123.498
whiting,1973,163.738
whiting,1974,224.494
whiting,1975,166.217
whiting,1976,216.821
whiting,1977,147.128
whiting,1978,159.317
whiting,1979,164.093
whiting,1980,139.35
whiting,1981,128.776
whiting,1982,121.384
whiting,1983,117.125
whiting,1984,120.016
whiting,1985,83.349
whiting,1986,72.666
whiting,1987,73.277
whiting,1988,75.052
whiting,1989,42.014
whiting,1990,42.931
whiting,1991,48.436
whiting,1992,54.546
whiting,1993,53.803
whiting,1994,49.94
whiting,1995,47.492
whiting,1996,40.43
whiting,1997,36.502
whiting,1998,28.835
whiting,1999,22.462
whiting,2000,30.74
whiting,2001,25.662
whiting,2002,21.221
whiting,2003,18.447
whiting,2004,14.96
whiting,2005,13.431
whiting,2006,19.5643
whiting,2007,19.81692
whiting,2008,17.762
whiting,2009,19.0058
whiting,2010,17.90427
whiting,2011,18.08635
whiting,2012,16.49273
whiting,2013,17.70343
whiting,2014,17.11253
whiting,2015,20.29526
whiting,2016,21.63748
whiting,2017,18.85767
whiting,2018,19.0170548
other,1950,276.695
other,1951,375.955
other,1952,369.601
other,1953,425.303
other,1954,263.072
other,1955,338.991
other,1956,379.97
other,1957,434.895
other,1958,443.98
other,1959,554.182
other,1960,317.188
other,1961,318.607
other,1962,323.536
other,1963,390.782
other,1964,431.8
other,1965,444.206
other,1966,343.557
other,1967,298.197
other,1968,322.666
other,1969,368.458
other,1970,368.551
other,1971,347.065
other,1972,326.967
other,1973,346.98
other,1974,391.338
other,1975,410.07
other,1976,474.244
other,1977,385.645
other,1978,468.486
other,1979,474.231
other,1980,446.616
other,1981,478.061
other,1982,531.118
other,1983,520.845
other,1984,530.005
other,1985,511.538
other,1986,438.765
other,1987,526.814
other,1988,664.1
other,1989,660.939
other,1990,634.759
other,1991,643.317
other,1992,678.397
other,1993,642.777
other,1994,614.483
other,1995,671.105
other,1996,486.09
other,1997,566.456
other,1998,568.785
other,1999,604.519
other,2000,572.847
other,2001,532.99
other,2002,575.579
other,2003,603.356
other,2004,610.397
other,2005,536.717
other,2006,495.96203
other,2007,437.24361
other,2008,372.92612
other,2009,416.36343
other,2010,329.27678
other,2011,319.24852
other,2012,300.95072
other,2013,312.75012
other,2014,354.96649
other,2015,371.082259
other,2016,395.694127
other,2017,387.824502
other,2018,170.60083724
